Record_Number,RecordWritten,DNIS,Cluster_ID,Cluster_Type,RepeatCall,Repeat_UID,Source
3992171,11/8/2018 4:12:20 PM,2236,2,Identification,TRUE,a820bb95-d8f4-4eb4-b26b-7c35dd9cb610,OM3
3992189,11/8/2018 4:14:15 PM,2236,2,Identification,TRUE,3304a391-a227-4fc6-b033-9bf078944b6a,CM1
3992193,11/8/2018 4:14:48 PM,2796,4,Identification,TRUE,c0e730c2-a35d-4781-8ece-947bbfb6bd3f,OM3
3992214,11/8/2018 4:16:42 PM,2236,2,Identification,TRUE,45e47454-c742-4b39-bcaa-8708e4c3ec9e,OM1
3992218,11/8/2018 4:17:06 PM,2236,2,Identification,TRUE,a6638b20-fe77-494a-93da-75db89f9ab40,CM4
3992221,11/8/2018 4:17:15 PM,2236,2,Identification,TRUE,60be65e7-3944-442e-817a-e755b2419cbc,CM3
3992226,11/8/2018 4:17:36 PM,1750,3,Identification,TRUE,548df442-00ce-4cf1-bbc5-b3ecf40a9f98,OM4
3992227,11/8/2018 4:17:38 PM,2236,2,Identification,TRUE,2f478d6f-07ca-48d8-b322-aa70e8981bf6,CM1
3992240,11/8/2018 4:19:02 PM,2236,2,Identification,TRUE,9f04baea-84fe-4b8e-a177-91cd40d220b6,OM4
3992249,11/8/2018 4:19:40 PM,1750,3,Identification,TRUE,03a0aeff-6bfe-4e32-b02c-4b9050efc7e7,CM2
3992251,11/8/2018 4:19:47 PM,8767,1,Identification,TRUE,9507e3e2-82d4-452d-b1c1-f4ed6c9c2774,CM3
3992264,11/8/2018 4:20:45 PM,1750,3,Identification,TRUE,e45d8434-cf5e-44a1-a5c1-cb1ecf2ff7ac,OM2
3992267,11/8/2018 4:20:59 PM,2236,2,Identification,TRUE,76006520-f9eb-4495-8423-643c80a2e1ba,OM1
3992271,11/8/2018 4:21:17 PM,2796,4,Identification,TRUE,e41e9c93-c470-4a41-982a-ae1e30c05f2d,CM3
3992299,11/8/2018 4:23:28 PM,2236,2,Identification,TRUE,84acafc1-87d9-4aaa-b90a-8e3ce049f9ef,CM1
3992302,11/8/2018 4:23:38 PM,8767,1,Identification,TRUE,895da29f-88c0-4a5e-8646-2dbaf49eeab7,CM3
3992303,11/8/2018 4:23:47 PM,1750,3,Identification,TRUE,3fdc733c-62b4-4c1b-ae68-2c903c5a5b8d,OM1
3992312,11/8/2018 4:24:49 PM,1750,3,Identification,TRUE,5b2b4355-1d98-406b-a39d-675864f1ed54,CM2
3992315,11/8/2018 4:24:53 PM,2236,2,Identification,TRUE,a4925cf7-23f4-469e-8dbd-07e092fe7655,OM2
3992372,11/8/2018 4:29:31 PM,2236,2,Identification,TRUE,b7ddf7a3-cf5e-4f2c-95c5-d6ef4ca9c37e,CM4
3992380,11/8/2018 4:30:09 PM,8767,1,Identification,TRUE,8da9dcbd-9f6b-4215-9364-e471a5c8c97c,CM2
3992382,11/8/2018 4:30:26 PM,1750,3,Identification,TRUE,cab60fc9-74ed-460e-963a-5e05b10549f3,CM3
3992395,11/8/2018 4:31:12 PM,8767,1,Identification,TRUE,c6eaa23a-ccb3-4462-966a-88319287de12,OM4
3992411,11/8/2018 4:32:16 PM,2236,2,Identification,TRUE,5d031cdb-fd32-45d7-ba05-99a6b0e82f51,OM4
3992417,11/8/2018 4:32:55 PM,2796,4,Identification,TRUE,9d3522e6-4e21-480a-8182-82d25c57349e,OM3
3992448,11/8/2018 4:35:21 PM,1750,3,Identification,TRUE,aed8f0c7-885a-4b58-b382-08bff9adff56,CM3
3992449,11/8/2018 4:35:35 PM,2236,2,Identification,TRUE,29f7c93a-9daf-43f3-96c8-d30f958184f0,OM2
3992452,11/8/2018 4:35:39 PM,2236,2,Identification,TRUE,f5d69eea-3f0a-4e4f-b009-e474882224a0,CM1
3992463,11/8/2018 4:36:34 PM,2236,2,Identification,TRUE,6e00f6d3-12b7-4061-a4f3-a0d4788273a6,CM4
3992465,11/8/2018 4:36:35 PM,1750,3,Identification,TRUE,77144003-97a2-4169-9ee2-677735e22804,CM4
3992473,11/8/2018 4:37:15 PM,1750,3,Identification,TRUE,494290fd-54d8-4482-bc32-dc66c6c965bd,CM2
3992479,11/8/2018 4:37:42 PM,2236,2,Identification,TRUE,c589c195-8900-4daf-adeb-1924d26ddf3a,OM4
3992484,11/8/2018 4:38:09 PM,8767,1,Identification,TRUE,67976c53-d167-4120-9272-64acfb237198,CM4
3992487,11/8/2018 4:38:27 PM,2796,4,Identification,TRUE,b3cd33c1-1921-458e-afc2-2d9ef2a650e9,OM3
3992507,11/8/2018 4:40:07 PM,1750,3,Identification,TRUE,d38d2a81-7758-442e-960c-4313cf361111,OM3
3992510,11/8/2018 4:40:16 PM,1750,3,Identification,TRUE,78d7aeb0-c012-4286-a99a-2cbd501669f7,OM1
3992511,11/8/2018 4:40:18 PM,2236,2,Identification,TRUE,d0ed3bac-8edb-4686-8c35-d89271201eca,CM3
3992523,11/8/2018 4:41:06 PM,2792,7,Identification,TRUE,f241a34d-d928-4485-956d-08fe1d23c454,OM3
3992540,11/8/2018 4:42:26 PM,1750,3,Identification,TRUE,601cfc6f-a2ef-44a2-8718-a1cd578327d9,CM2
3992548,11/8/2018 4:43:03 PM,1750,3,Identification,TRUE,05e1263b-baac-4bd0-8820-9dd2d7ccdb79,CM3
3992564,11/8/2018 4:44:05 PM,2236,2,Identification,TRUE,43dc1a03-4b3a-4996-8c44-6d1937c467bc,CM1
3992566,11/8/2018 4:44:11 PM,2236,2,Identification,TRUE,826dbfdd-ee68-47c5-a548-a2c4b25c9284,OM2
3992579,11/8/2018 4:45:54 PM,2796,4,Identification,TRUE,c615b9fa-f67f-4783-a534-06c55c61e1d9,OM1
3992581,11/8/2018 4:46:02 PM,1750,3,Identification,TRUE,133e9926-f066-4d5c-b4a3-f04202228d7e,OM3
3992665,11/8/2018 4:53:22 PM,2236,2,Identification,TRUE,83dc9a0c-dc7f-4f13-97cc-afd16c8dbfc4,CM3
3992670,11/8/2018 4:53:49 PM,1750,3,Identification,TRUE,01370d7e-f415-4d89-8ffb-adc361f3a18f,CM3
3992687,11/8/2018 4:55:48 PM,1750,3,Identification,TRUE,8952745a-ad01-4807-8b49-28556ef2fe81,OM1
3992705,11/8/2018 4:58:04 PM,2796,4,Identification,TRUE,2786c5be-df6c-4ad4-ab28-a9eee14e3ae8,OM3
3992710,11/8/2018 4:58:41 PM,8767,1,Identification,TRUE,814868ac-695f-4f7d-8635-2bc78beb3db9,CM3
3992726,11/8/2018 5:00:04 PM,1750,3,Identification,TRUE,779854bc-6414-4bac-921f-f21b8d8d8e44,CM4
3992790,11/8/2018 5:04:54 PM,1750,3,Identification,TRUE,104b4cf4-c938-476f-8db7-0452c8f9007e,CM3
3992831,11/8/2018 5:07:56 PM,1750,3,Identification,TRUE,66f9044b-8b3f-4801-97a2-0d943f2ab4f4,CM2
3992848,11/8/2018 5:09:24 PM,2236,2,Identification,TRUE,9112137e-9070-4cbf-b9d4-a36990e57f1b,OM2
3992858,11/8/2018 5:09:54 PM,2236,2,Identification,TRUE,d2cf962e-38f4-4882-9c34-0b81482e0c50,CM1
3992900,11/8/2018 5:14:08 PM,2236,2,Identification,TRUE,02652cdd-65a4-4c0e-a6e6-cfad77fbdb55,OM2
3992901,11/8/2018 5:14:14 PM,2236,2,Identification,TRUE,bb1b70f4-6625-4965-b7e7-251da623a2fa,CM3
3992907,11/8/2018 5:14:30 PM,2236,2,Identification,TRUE,b8ea3ce3-67ee-40ea-bf36-780577701aea,OM3
3992908,11/8/2018 5:14:38 PM,8767,1,Identification,TRUE,0e4c8789-b467-4ef2-9f1a-36612859f78f,OM2
3992920,11/8/2018 5:15:35 PM,2796,4,Identification,TRUE,08e70ae6-2c5f-4b2e-9788-cb6e2d373663,CM1
3992921,11/8/2018 5:15:41 PM,1750,3,Identification,TRUE,788a1699-ccc8-4051-8f46-337cf0e443f8,CM4
3992928,11/8/2018 5:16:15 PM,2334,5,Identification,TRUE,b330f849-69fa-469e-931a-a0edd76bc3a3,CM1
3992936,11/8/2018 5:16:50 PM,2796,4,Identification,TRUE,0f439ad9-3e14-46b6-b281-85a0b40aaefd,OM1
3992937,11/8/2018 5:16:53 PM,2236,2,Identification,TRUE,b2648377-7885-4139-abfb-c257d2f4c3a8,OM2
3992941,11/8/2018 5:17:26 PM,2236,2,Identification,TRUE,a0d591d9-645f-450b-a185-24c1beb16ea7,OM3
3992952,11/8/2018 5:18:19 PM,2796,4,Identification,TRUE,c69364f7-ca62-413f-b420-4c8b1e432fc2,OM1
3992968,11/8/2018 5:19:35 PM,2796,4,Identification,TRUE,6e83e0fa-9882-4ead-9b32-72a60c47a2ce,OM3
3992988,11/8/2018 5:21:33 PM,8767,1,Identification,TRUE,61154cf4-43af-49d7-b8dc-0b534adbe39c,CM1
3992992,11/8/2018 5:22:01 PM,2236,2,Identification,TRUE,78653c07-ad7a-4208-beed-487ccee61472,OM3
3993003,11/8/2018 5:23:02 PM,2334,5,Identification,TRUE,d0879e8d-a42d-47f6-abf1-5c8e6242e6e0,OM1
3993006,11/8/2018 5:23:15 PM,2236,2,Identification,TRUE,69a7d0ec-cd0e-4eca-96f2-9ca6fed8520d,OM3
3993019,11/8/2018 5:24:30 PM,2796,4,Identification,TRUE,88f8aa96-47b3-4b29-8a7c-499480375b54,OM1
3993021,11/8/2018 5:24:42 PM,1750,3,Identification,TRUE,0278ae86-0599-477a-8c30-23d93a65c18c,OM3
3993027,11/8/2018 5:25:20 PM,1750,3,Identification,TRUE,d5e8c632-5088-45d3-8722-b98dc4b8adb1,OM4
3993036,11/8/2018 5:25:54 PM,1750,3,Identification,TRUE,81797da6-3e7e-44a3-a8c2-0cf55a9130e8,CM3
3993057,11/8/2018 5:28:01 PM,2236,2,Identification,TRUE,fafdbb2d-bde1-46fa-a623-40e92a6c0b94,OM3
3993073,11/8/2018 5:29:15 PM,2236,2,Identification,TRUE,95aa981f-2b63-4955-a12b-ab3fcec6c879,OM1
3993079,11/8/2018 5:30:10 PM,2236,2,Identification,TRUE,de22fc27-7bfa-43ea-bcbf-2255b037c169,OM4
3993090,11/8/2018 5:31:02 PM,2236,2,Identification,TRUE,2156757c-4bcd-47f3-802b-20b7fc2ed169,OM4
3993091,11/8/2018 5:31:02 PM,1750,3,Identification,TRUE,e7f3dc78-7239-42e4-a0e4-20a2d0e22d3b,CM3
3993094,11/8/2018 5:31:14 PM,2236,2,Identification,TRUE,ca07d3e4-1cdb-447f-b8f7-8b2a90cc44b7,CM1
3993098,11/8/2018 5:31:27 PM,1750,3,Identification,TRUE,c143481b-20de-48ba-a7b8-483dcd2cdf96,OM4
3993108,11/8/2018 5:32:31 PM,1750,3,Identification,TRUE,97eef05e-af6f-4b02-abad-5ac83e80cfed,CM1
3993110,11/8/2018 5:32:35 PM,2236,2,Identification,TRUE,4cd621ec-810a-4e66-ad35-641fa0db3441,CM2
3993116,11/8/2018 5:33:24 PM,8767,1,Identification,TRUE,3cfc6636-92be-4570-9a13-8ad988c205fc,OM4
3993149,11/8/2018 5:37:52 PM,2236,2,Identification,TRUE,4fbcfc5e-79f8-4992-b061-f184bbb57f12,CM1
3993151,11/8/2018 5:38:03 PM,2236,2,Identification,TRUE,b6724d1d-b5d9-4861-b7a0-dbffe24bd4db,OM3
3993153,11/8/2018 5:38:13 PM,1750,3,Identification,TRUE,c3d7f345-6c94-4a46-b599-7f2f0f169655,CM2
3993158,11/8/2018 5:38:47 PM,1750,3,Identification,TRUE,e3e758c3-cdf4-47ae-8ae5-3708286d43a6,OM3
3993163,11/8/2018 5:39:18 PM,2236,2,Identification,TRUE,05557862-8e9e-4c22-a52d-5e2a8a40f8c2,OM3
3993168,11/8/2018 5:39:47 PM,1750,3,Identification,TRUE,c4bcfaa8-0aac-44a3-b952-88cb2fe6f689,CM3
3993187,11/8/2018 5:41:06 PM,2236,2,Identification,TRUE,0e4b3675-4394-4b4c-aab8-a16c48755a02,OM4
3993193,11/8/2018 5:41:48 PM,2236,2,Identification,TRUE,18f7b92d-6269-4bb9-8044-4ed9c74d3260,CM3
3993196,11/8/2018 5:42:02 PM,2796,4,Identification,TRUE,91661939-03a6-4ce4-bc78-7c3c060a99c0,OM4
3993206,11/8/2018 5:43:23 PM,2236,2,Identification,TRUE,ad14258c-0e8f-454f-a818-df2fcffc3ad3,CM1
3993208,11/8/2018 5:43:50 PM,2796,4,Identification,TRUE,6ea82579-306f-4cf2-8b8f-01a469810dab,OM1
3993255,11/8/2018 5:48:02 PM,2236,2,Identification,TRUE,da6a64ca-2807-4230-aa5c-c6fe33f3e453,CM1
3993277,11/8/2018 5:49:49 PM,2236,2,Identification,TRUE,0d4c90a0-5de6-42d0-828f-166638bd0ada,OM2
3993294,11/8/2018 5:51:32 PM,1750,3,Identification,TRUE,b1c6838e-7334-464a-8fe8-4548e54b190b,CM3
3993315,11/8/2018 5:53:55 PM,1750,3,Identification,TRUE,c064701f-6de1-4ce9-9814-c7c80936958c,CM2
3993364,11/8/2018 5:58:39 PM,1750,3,Identification,TRUE,ff9b735b-1099-4e35-8c38-04b3620ea085,OM4
3993370,11/8/2018 5:59:28 PM,2236,2,Identification,TRUE,d1677032-fae4-4f2b-bd9b-a42418cdade6,OM4
3993374,11/8/2018 6:00:07 PM,2236,2,Identification,TRUE,8f3cda0d-4644-4c9e-b6fb-2f9ef0985b2b,CM1
3993376,11/8/2018 6:00:15 PM,2236,2,Identification,TRUE,7378735b-eebb-4d98-8325-ee3a18e5886f,CM4
3993390,11/8/2018 6:01:35 PM,2796,4,Identification,TRUE,cf31e160-45b9-4eac-b012-5dffc7f32a0d,OM2
3993403,11/8/2018 6:02:07 PM,2236,2,Identification,TRUE,305c4bd7-44f6-42b4-8424-e422e6e9870c,CM1
3993404,11/8/2018 6:02:13 PM,1033,6,Identification,TRUE,fae17a99-8519-4d39-8a5d-01d20bf5761e,OM4
3993406,11/8/2018 6:02:14 PM,2236,2,Identification,TRUE,45c1a6b7-b82f-42e7-a4a8-86ce70ddf89d,CM1
3993408,11/8/2018 6:02:27 PM,2236,2,Identification,TRUE,356f77f6-c1cb-4b66-a35a-17118640085b,CM2
3993411,11/8/2018 6:02:49 PM,2236,2,Identification,TRUE,e55fd385-4222-4c83-b4f0-4bb7b56ba101,CM4
3993422,11/8/2018 6:03:48 PM,1750,3,Identification,TRUE,fc927fe3-5d27-4968-a2fa-9f24871e4c34,CM3
3993463,11/8/2018 6:07:18 PM,8767,1,Identification,TRUE,d04cf9fc-186d-482f-ad9c-9ad87e649fdc,CM2
3993469,11/8/2018 6:07:48 PM,2796,4,Identification,TRUE,ecc9560f-121f-4c90-91f0-91837a19f4b2,CM2
3993562,11/8/2018 6:17:18 PM,2796,4,Identification,TRUE,80ae3562-8a3b-43cd-b6a4-3f8c3f65bf23,CM3
3993580,11/8/2018 6:19:13 PM,2796,4,Identification,TRUE,7433d959-5672-48b6-a8de-8dcb36e384d2,CM3
3993588,11/8/2018 6:19:53 PM,1750,3,Identification,TRUE,91116700-88fc-419c-9e51-1638d2abe7c9,CM2
3993592,11/8/2018 6:20:35 PM,2236,2,Identification,TRUE,48d16c0e-6253-4151-8050-cba09f57c306,CM1
3993603,11/8/2018 6:21:19 PM,2796,4,Identification,TRUE,6a8aae5c-5759-4a23-acaa-1964cc29fa42,CM3
3993638,11/8/2018 6:24:47 PM,2236,2,Identification,TRUE,43c1671d-48b2-40d2-88c7-94fe30bddf9a,CM3
3993641,11/8/2018 6:24:51 PM,1750,3,Identification,TRUE,8fa7a3a2-ad0a-40d2-a095-fb8bc3d24300,CM4
3993642,11/8/2018 6:24:56 PM,2236,2,Identification,TRUE,8b84ba06-16ff-490a-8154-46c891d2b0b7,OM1
3993654,11/8/2018 6:26:06 PM,2236,2,Identification,TRUE,d02ac333-a141-4d7f-8e0d-aa077592685e,CM1
3993655,11/8/2018 6:26:10 PM,2236,2,Identification,TRUE,89cd3cbf-bbe8-4629-ad98-95dd975f5223,OM1
3993673,11/8/2018 6:29:11 PM,1750,3,Identification,TRUE,c616aeb9-5f30-45fa-9708-715d8f072414,CM1
3993684,11/8/2018 6:29:53 PM,2236,2,Identification,TRUE,e0a72570-4921-4bf0-a43a-0e613e4e9bd7,OM2
3993691,11/8/2018 6:30:27 PM,1750,3,Identification,TRUE,72e48fca-75d0-413c-ad68-a307e91c1878,CM3
3993705,11/8/2018 6:31:26 PM,1750,3,Identification,TRUE,5f1dcd33-5b2b-4f7a-878e-b824dfaa8ac5,OM3
3993709,11/8/2018 6:31:46 PM,1750,3,Identification,TRUE,61d1166e-eef2-44c9-9d26-55b867826404,CM3
3993715,11/8/2018 6:32:49 PM,2796,4,Identification,TRUE,b88ec9d4-eba8-4c90-8175-d5d38c4c321b,OM1
3993719,11/8/2018 6:33:12 PM,2796,4,Identification,TRUE,5a16220a-8b9b-4b26-91d2-85dfecf0ec45,OM1
3993724,11/8/2018 6:33:45 PM,1750,3,Identification,TRUE,0452546e-2cd7-4164-8fb3-3010326f91b8,CM3
3993753,11/8/2018 6:37:04 PM,1750,3,Identification,TRUE,de656f51-d006-407a-8733-dd51bc48f2d4,CM4
3993756,11/8/2018 6:37:20 PM,2236,2,Identification,TRUE,4ed6961f-493d-4b6d-b0dd-f496ae743f8a,CM1
3993757,11/8/2018 6:37:36 PM,8767,1,Identification,TRUE,ec95c105-46f2-4738-9bb0-3e3c2c9af15d,OM1
3993773,11/8/2018 6:38:44 PM,2236,2,Identification,TRUE,d523d604-882b-400a-b572-85ddf0d2bafe,OM4
3993799,11/8/2018 6:41:44 PM,2236,2,Identification,TRUE,1695c1c6-2afa-42eb-9f0e-b4574fd67def,CM3
3993800,11/8/2018 6:41:50 PM,2236,2,Identification,TRUE,e08d0ce7-de52-4698-9f3c-6ef43e33a89c,OM1
3993807,11/8/2018 6:42:23 PM,2796,4,Identification,TRUE,d2b23a95-e601-4ca1-971c-9f7a0959440a,OM1
3993849,11/8/2018 6:47:09 PM,2236,2,Identification,TRUE,32005147-d4b1-4054-8442-d54eddcb1acc,CM2
3993857,11/8/2018 6:48:12 PM,2236,2,Identification,TRUE,9faeb5fd-3d37-48f2-a2a5-ef549e997811,CM1
3993858,11/8/2018 6:48:14 PM,1750,3,Identification,TRUE,29823936-bca0-4b5d-a52b-66a5b3eabf0e,CM4
3993863,11/8/2018 6:48:44 PM,2236,2,Identification,TRUE,1367ff8c-ff22-4c35-9311-58fbfc0e035b,OM4
3993870,11/8/2018 6:49:26 PM,1750,3,Identification,TRUE,8cca5ede-3a52-499b-94fd-a1a9857977f9,CM4
3993874,11/8/2018 6:49:35 PM,1750,3,Identification,TRUE,80d3541f-97ca-4880-8201-51199d4f7ed0,CM2
3993881,11/8/2018 6:50:17 PM,2236,2,Identification,TRUE,2a1ee5f8-fa9f-4191-bd13-31a34ed26f47,CM3
3993896,11/8/2018 6:51:49 PM,1750,3,Identification,TRUE,aad045e0-4e0a-4045-a24b-40fa9866ee32,OM3
3993898,11/8/2018 6:51:59 PM,2236,2,Identification,TRUE,59872ee0-68e6-490d-9fa2-3270ccef175b,CM1
3993909,11/8/2018 6:53:01 PM,8767,1,Identification,TRUE,8de4c7bb-e114-4459-bba5-8198e28bef98,CM4
3993930,11/8/2018 6:54:42 PM,1750,3,Identification,TRUE,e68f2611-de29-45bf-867e-f70c925a2ad3,OM3
3993949,11/8/2018 6:57:19 PM,2236,2,Identification,TRUE,5869c28c-b117-43f3-8802-6bd71d5baf6f,OM3
3993964,11/8/2018 6:58:58 PM,1750,3,Identification,TRUE,f6e88895-f5a2-4595-bbfd-110939d63839,CM2
3993995,11/8/2018 7:03:25 PM,2796,4,Identification,TRUE,c94ad8ec-bf56-4e48-9b3d-93c57626edfe,OM4
3994006,11/8/2018 7:05:18 PM,2236,2,Identification,TRUE,0988cb35-cb78-461c-8aa0-091e630ba186,OM1
3994013,11/8/2018 7:05:52 PM,2796,4,Identification,TRUE,d0931f38-fe82-40c5-b941-6bfc233c157f,CM3
3994024,11/8/2018 7:06:45 PM,1750,3,Identification,TRUE,6f4eb1f2-6127-437a-a5e4-0e450694a5c6,OM2
3994030,11/8/2018 7:07:41 PM,2796,4,Identification,TRUE,c6af8c00-1007-4384-aa4a-8637e57772fc,CM3
3994041,11/8/2018 7:09:37 PM,1750,3,Identification,TRUE,99b498db-243d-457b-8b9a-c4991195440d,CM1
3994042,11/8/2018 7:09:38 PM,1750,3,Identification,TRUE,41e28534-0512-4243-89fd-1aea6a8ae502,CM3
3994056,11/8/2018 7:10:58 PM,1750,3,Identification,TRUE,973747ec-e3c6-43c2-ab2a-170dc63b28ce,OM2
3994063,11/8/2018 7:11:50 PM,2796,4,Identification,TRUE,79049df6-0866-40ce-b78a-925b85d1d423,OM3
3994075,11/8/2018 7:13:15 PM,2236,2,Identification,TRUE,5251652d-86c3-44ca-bc01-cbbb104473e6,OM3
3994085,11/8/2018 7:14:34 PM,2236,2,Identification,TRUE,92d643bd-5b2f-43f8-87be-e13d66c98305,CM3
3994111,11/8/2018 7:17:17 PM,8767,1,Identification,TRUE,8b8e13a7-2154-4109-bb84-a5abbaf04a4a,CM2
3994135,11/8/2018 7:19:38 PM,1750,3,Identification,TRUE,f4a8f89a-9fb6-42d6-849d-11bb783ba9eb,CM3
3994147,11/8/2018 7:21:18 PM,2236,2,Identification,TRUE,6666b5c8-9da5-44c8-a702-6e38d819f603,CM3
3994170,11/8/2018 7:23:32 PM,2236,2,Identification,TRUE,2ddf19a3-0929-4392-b890-6ea8e3969d20,CM4
3994184,11/8/2018 7:25:28 PM,2236,2,Identification,TRUE,16f60d81-2783-4e45-b46a-d28c49cf79d7,CM3
3994189,11/8/2018 7:25:47 PM,1750,3,Identification,TRUE,28ab120f-822b-449c-8e3e-67c53eb809eb,CM1
3994199,11/8/2018 7:26:56 PM,1750,3,Identification,TRUE,aa83ad81-d7f2-49dc-a551-0750552e4fee,OM2
3994204,11/8/2018 7:27:57 PM,2796,4,Identification,TRUE,094743d2-b435-4421-83ea-fcb4cc92fc83,CM1
3994205,11/8/2018 7:28:04 PM,2796,4,Identification,TRUE,4c5810ba-936a-4a94-8857-c57956790629,CM4
3994225,11/8/2018 7:30:38 PM,1750,3,Identification,TRUE,1d0df307-64ca-40b9-bbe6-65727b8d5c00,CM2
3994243,11/8/2018 7:32:42 PM,2236,2,Identification,TRUE,be38403c-a2df-46d2-bd21-4f1034f1e5f3,OM2
3994247,11/8/2018 7:33:09 PM,1750,3,Identification,TRUE,288ce126-c179-4302-ac69-ee805abe760d,CM3
3994263,11/8/2018 7:34:39 PM,1750,3,Identification,TRUE,3b3766e3-8249-46ff-be86-5c8772b93b8c,OM4
3994283,11/8/2018 7:36:14 PM,2236,2,Identification,TRUE,acde1c22-1a65-4473-a665-10e67a2a7392,OM4
3994290,11/8/2018 7:37:28 PM,2236,2,Identification,TRUE,bb161f9f-e426-4375-8367-0686aaffa83c,CM1
3994321,11/8/2018 7:39:55 PM,1750,3,Identification,TRUE,3e4e9cd2-bd42-4067-bb21-821ce57b3e4e,CM4
3994328,11/8/2018 7:41:07 PM,1750,3,Identification,TRUE,ca5e51c8-4b3f-47d5-a730-c40a0b64c44d,CM2
3994336,11/8/2018 7:41:57 PM,8767,1,Identification,TRUE,aca72d53-e4c9-404b-bc7f-2bde3f63e3ee,CM3
3994354,11/8/2018 7:44:54 PM,8767,1,Identification,TRUE,f9cebcd2-dcb6-497e-8f45-7fe5516b9ad1,CM2
3994371,11/8/2018 7:47:14 PM,1750,3,Identification,TRUE,fa8a8be5-e55c-435d-a51e-64939461d883,OM3
3994380,11/8/2018 7:48:05 PM,2236,2,Identification,TRUE,33e0add8-100d-42bc-b31f-5e1e123f86f6,CM4
3994381,11/8/2018 7:48:06 PM,1750,3,Identification,TRUE,dbe82b42-f340-4847-ad42-7ede5252f638,OM2
3994392,11/8/2018 7:49:20 PM,8767,1,Identification,TRUE,98b9569c-2219-485e-b7b5-59b01a191093,OM1
3994397,11/8/2018 7:50:02 PM,2796,4,Identification,TRUE,048a09a5-4042-4446-82c3-cf626f4159d8,OM3
3994414,11/8/2018 7:51:31 PM,2796,4,Identification,TRUE,46f1f2df-c170-466d-a0fe-c8dd7fc0f31a,OM1
3994422,11/8/2018 7:52:09 PM,2236,2,Identification,TRUE,817f4c21-1833-44a9-b9e2-06633c09fc3b,CM2
3994424,11/8/2018 7:52:33 PM,1750,3,Identification,TRUE,1d763a29-4e34-4487-aa6d-156a12cd3c4f,CM3
3994446,11/8/2018 7:55:20 PM,1750,3,Identification,TRUE,c387d9c0-92d0-45cb-ba27-b0838fe8156c,CM3
3994455,11/8/2018 7:57:27 PM,1750,3,Identification,TRUE,46d90ed1-6117-4c93-9361-cac7ffbbe8bb,CM4
3994464,11/8/2018 7:58:46 PM,2792,7,Identification,TRUE,8328b732-20ac-432c-b73b-b3cf929ee66c,OM1
3994474,11/8/2018 8:00:20 PM,8767,1,Identification,TRUE,dbd300fc-43dc-44aa-b5c6-35ffaca07709,CM1
3994500,11/8/2018 8:03:12 PM,1750,3,Identification,TRUE,8c404461-b6c9-469a-8358-77c5f710088a,OM4
3994508,11/8/2018 8:04:04 PM,2236,2,Identification,TRUE,cfdb3a85-0b34-4525-a858-dffa549539e0,OM2
3994510,11/8/2018 8:04:14 PM,2236,2,Identification,TRUE,b86263c9-fd68-4ccb-9e4e-7c7394860f0c,CM3
3994515,11/8/2018 8:04:47 PM,1750,3,Identification,TRUE,097bb97d-96da-4c34-a39a-6c570e16e89f,OM1
3994516,11/8/2018 8:05:08 PM,1750,3,Identification,TRUE,2a0eafcb-2308-448e-9889-b290b1033f37,OM4
3994533,11/8/2018 8:07:33 PM,2796,4,Identification,TRUE,1356f0c2-9c0d-49fb-ad56-21fbc203b7a6,OM1
3994562,11/8/2018 8:10:53 PM,2236,2,Identification,TRUE,d41c1bf1-4a34-4177-8fb1-2082e8324642,OM3
3994567,11/8/2018 8:11:12 PM,1750,3,Identification,TRUE,54a25f49-2ef0-482d-a276-7ef55fd46d7f,CM2
3994578,11/8/2018 8:12:26 PM,1750,3,Identification,TRUE,92f2be01-a638-451b-bb4b-a944b6f5dfa8,CM2
3994598,11/8/2018 8:15:24 PM,1750,3,Identification,TRUE,b7e947c6-245f-4315-a737-7489a8e67264,CM2
3994607,11/8/2018 8:16:31 PM,2236,2,Identification,TRUE,44fbb6ab-e64a-4fbb-a631-630027598971,CM4
3994610,11/8/2018 8:16:45 PM,2236,2,Identification,TRUE,1f71da95-f0cf-407e-9191-98fcefcc0130,CM3
3994614,11/8/2018 8:16:57 PM,2796,4,Identification,TRUE,60f634c0-6f72-4881-bd5c-f0c4345536cf,OM3
3994617,11/8/2018 8:17:23 PM,1750,3,Identification,TRUE,aa81b541-3246-46c5-a489-3ebe324eeeff,CM1
3994641,11/8/2018 8:20:15 PM,2236,2,Identification,TRUE,66a14596-c60d-4160-b42e-fbc5b2d27773,OM2
3994655,11/8/2018 8:22:19 PM,2236,2,Identification,TRUE,086a6785-a9cd-4cb4-9ba9-ef8c5086d671,CM4
3994656,11/8/2018 8:22:20 PM,1750,3,Identification,TRUE,bca19495-c2e8-4633-85be-3f331aa22c67,CM2
3994661,11/8/2018 8:23:04 PM,1033,6,Identification,TRUE,a4438e7c-3598-4817-9b2c-715f473d6ee3,CM4
3994680,11/8/2018 8:25:16 PM,8767,1,Identification,TRUE,7c0b49af-e70f-40f8-8bec-f5e3e1b14660,OM3
3994689,11/8/2018 8:26:24 PM,8767,1,Identification,TRUE,f3d5cff7-a1c7-4d01-9613-c6dc73b7b966,OM1
3994691,11/8/2018 8:26:34 PM,2236,2,Identification,TRUE,42203edc-2cd2-450c-8e53-4c7d77b53149,OM1
